+------------------------------ CFD LOVES C++ ---------------------------+
|--------------------DISCONTINUOS GALERKIN METHOD SOLVER-----------------|
|                                  Author                                |
|   Nam Ha Tran.                                                         |
|   Ver 1.01                                                             |
+------------------------------------------------------------------------+
|   This program uses Discontinous Galerkin method to solve 2D problems  |
|   on structural and unstructural mesh.                                 |
+------------------------------------------------------------------------+
	Program ran at (d-m-y_h-m-s) 24-05-2019_16-48-45

	inpoed array

1596 1695 0 0 
1596 1634 0 0 
1596 1965 0 0 
1596 2053 0 0 
1597 1598 0 0 
1597 1871 0 0 
1597 1971 0 0 
1598 1795 0 0 
1598 1871 0 0 
1598 2041 0 0 
1599 1712 0 0 
1599 1744 0 0 
1599 1983 0 0 
1599 2067 0 0 
1600 1749 0 0 
1600 1970 0 0 
1600 2048 0 0 
1601 2009 0 0 
1601 2080 0 0 
1602 1758 0 0 
1602 1797 0 0 
1602 1966 0 0 
1602 2057 0 0 
1603 1735 0 0 
1603 1873 0 0 
1603 1886 0 0 
1604 1670 0 0 
1604 1707 0 0 
1604 1872 0 0 
1604 1927 0 0 
1605 1697 0 0 
1605 1954 0 0 
1605 1969 0 0 
1606 1877 0 0 
1606 1879 0 0 
1607 1677 0 0 
1607 1666 0 0 
1607 1855 0 0 
1607 1932 0 0 
1608 1968 0 0 
1608 2043 0 0 
1609 1780 0 0 
1609 1779 0 0 
1609 1878 0 0 
1609 2005 0 0 
1610 1684 0 0 
1610 1691 0 0 
1610 1883 0 0 
1610 1933 0 0 
1611 1707 0 0 
1611 1762 0 0 
1611 1839 0 0 
1611 1960 0 0 
1612 1696 0 0 
1612 1711 0 0 
1612 1826 0 0 
1612 1953 0 0 
1613 2020 0 0 
1613 2063 0 0 
1614 1647 0 0 
1614 1739 0 0 
1614 1908 0 0 
1614 2028 0 0 
1615 1721 0 0 
1615 1724 0 0 
1615 1882 0 0 
1615 2015 0 0 
1616 1636 0 0 
1616 1681 0 0 
1616 1901 0 0 
1616 1951 0 0 
1617 1620 0 0 
1617 1618 0 0 
1617 1887 0 0 
1617 1967 0 0 
1618 1958 0 0 
1618 1967 0 0 
1619 1754 0 0 
1619 1885 0 0 
1619 2019 0 0 
1620 1798 0 0 
1620 1887 0 0 
1620 2017 0 0 
1621 1690 0 0 
1621 1752 0 0 
1621 1961 0 0 
1621 1979 0 0 
1622 1623 0 0 
1622 1663 0 0 
1622 1812 0 0 
1622 1955 0 0 
1623 1723 0 0 
1623 1955 0 0 
1623 1984 0 0 
1624 1663 0 0 
1624 1753 0 0 
1624 1977 0 0 
1624 2066 0 0 
1625 1708 0 0 
1625 1674 0 0 
1625 1889 0 0 
1625 1962 0 0 
1626 1759 0 0 
1626 1758 0 0 
1626 1884 0 0 
1626 1895 0 0 
1627 1760 0 0 
1627 1759 0 0 
1627 1854 0 0 
1627 1856 0 0 
1628 1643 0 0 
1628 1645 0 0 
1628 1903 0 0 
1628 1905 0 0 
1629 1630 0 0 
1629 1642 0 0 
1629 2016 0 0 
1629 2146 0 0 
1630 2056 0 0 
1630 2146 0 0 
1631 1675 0 0 
1631 1803 0 0 
1632 1633 0 0 
1632 1761 0 0 
1632 1893 0 0 
1632 2022 0 0 
1633 1898 0 0 
1633 2022 0 0 
1634 1900 0 0 
1634 1965 0 0 
1635 1811 0 0 
1635 1978 0 0 
1636 1687 0 0 
1636 1901 0 0 
1636 1937 0 0 
1637 1667 0 0 
1637 1764 0 0 
1637 1925 0 0 
1637 1949 0 0 
1638 1645 0 0 
1638 1646 0 0 
1638 1902 0 0 
1638 1906 0 0 
1639 1644 0 0 
1639 1765 0 0 
1639 1911 0 0 
1639 2027 0 0 
1640 1641 0 0 
1640 1765 0 0 
1640 1896 0 0 
1640 2026 0 0 
1641 1947 0 0 
1641 2026 0 0 
1642 1760 0 0 
1642 1820 0 0 
1642 2016 0 0 
1643 1832 0 0 
1643 1905 0 0 
1644 1764 0 0 
1644 1815 0 0 
1644 2027 0 0 
1645 1903 0 0 
1645 1906 0 0 
1646 1902 0 0 
1646 1907 0 0 
1647 1704 0 0 
1647 1908 0 0 
1647 2062 0 0 
1648 1699 0 0 
1648 1766 0 0 
1648 1859 0 0 
1648 2018 0 0 
1649 1767 0 0 
1649 1766 0 0 
1649 1912 0 0 
1649 2031 0 0 
1650 1768 0 0 
1650 1767 0 0 
1650 1913 0 0 
1650 1914 0 0 
1651 1769 0 0 
1651 1768 0 0 
1651 1904 0 0 
1651 2033 0 0 
1652 1770 0 0 
1652 1769 0 0 
1652 1863 0 0 
1652 1915 0 0 
1653 1771 0 0 
1653 1770 0 0 
1653 1916 0 0 
1653 2034 0 0 
1654 1772 0 0 
1654 1771 0 0 
1654 1917 0 0 
1654 2035 0 0 
1655 1773 0 0 
1655 1772 0 0 
1655 1828 0 0 
1655 2037 0 0 
1656 1774 0 0 
1656 1773 0 0 
1656 1919 0 0 
1656 2036 0 0 
1657 1775 0 0 
1657 1774 0 0 
1657 1920 0 0 
1657 2038 0 0 
1658 1776 0 0 
1658 1775 0 0 
1658 1921 0 0 
1658 2039 0 0 
1659 1777 0 0 
1659 1776 0 0 
1659 1922 0 0 
1659 2040 0 0 
1660 1778 0 0 
1660 1777 0 0 
1660 1923 0 0 
1660 1926 0 0 
1661 1704 0 0 
1661 1778 0 0 
1661 1835 0 0 
1661 1998 0 0 
1662 1675 0 0 
1662 1686 0 0 
1662 1936 0 0 
1662 1803 0 0 
1662 1808 0 0 
1663 1812 0 0 
1663 1977 0 0 
1664 1688 0 0 
1664 1782 0 0 
1664 1997 0 0 
1664 2025 0 0 
1665 1743 0 0 
1665 1822 0 0 
1665 1975 0 0 
1665 2008 0 0 
1666 1855 0 0 
1666 1943 0 0 
1667 1763 0 0 
1667 1925 0 0 
1667 2032 0 0 
1668 1682 0 0 
1668 1784 0 0 
1668 1935 0 0 
1668 2046 0 0 
1669 1830 0 0 
1669 1942 0 0 
1670 1706 0 0 
1670 1927 0 0 
1670 1959 0 0 
1671 1738 0 0 
1671 1928 0 0 
1671 1981 0 0 
1672 1857 0 0 
1672 1930 0 0 
1673 1685 0 0 
1673 1785 0 0 
1673 1992 0 0 
1673 2068 0 0 
1674 1889 0 0 
1674 1941 0 0 
1675 1803 0 0 
1676 1794 0 0 
1676 1944 0 0 
1676 2055 0 0 
1677 1691 0 0 
1677 1932 0 0 
1677 1946 0 0 
1678 1752 0 0 
1678 1791 0 0 
1678 1821 0 0 
1678 1861 0 0 
1679 1698 0 0 
1680 1762 0 0 
1680 1931 0 0 
1680 1972 0 0 
1681 1934 0 0 
1681 1951 0 0 
1682 1801 0 0 
1682 1935 0 0 
1682 2060 0 0 
1683 1692 0 0 
1683 1687 0 0 
1683 1924 0 0 
1683 1948 0 0 
1684 1779 0 0 
1684 1933 0 0 
1684 2011 0 0 
1685 1838 0 0 
1685 1992 0 0 
1686 1734 0 0 
1686 1936 0 0 
1686 1996 0 0 
1687 1924 0 0 
1687 1937 0 0 
1688 1810 0 0 
1688 2025 0 0 
1689 1740 0 0 
1689 1940 0 0 
1689 2023 0 0 
1690 1874 0 0 
1690 1979 0 0 
1691 1883 0 0 
1691 1946 0 0 
1692 1870 0 0 
1692 1948 0 0 
1693 1700 0 0 
1693 1756 0 0 
1693 1985 0 0 
1693 2024 0 0 
1694 1748 0 0 
1694 1894 0 0 
1694 1827 0 0 
1694 2004 0 0 
1695 1869 0 0 
1695 2053 0 0 
1696 1953 0 0 
1696 1717 0 0 
1696 1980 0 0 
1697 1741 0 0 
1697 1954 0 0 
1697 2006 0 0 
1698 1788 0 0 
1698 2010 0 0 
1699 1746 0 0 
1699 1859 0 0 
1699 1939 0 0 
1700 1985 0 0 
1700 2059 0 0 
1701 1708 0 0 
1701 1737 0 0 
1701 1880 0 0 
1701 1999 0 0 
1702 1787 0 0 
1702 1800 0 0 
1702 1862 0 0 
1702 2047 0 0 
1703 1881 0 0 
1703 1957 0 0 
1704 1998 0 0 
1704 2062 0 0 
1705 1728 0 0 
1705 1945 0 0 
1705 1986 0 0 
1706 1789 0 0 
1706 1959 0 0 
1706 2049 0 0 
1707 1872 0 0 
1707 1960 0 0 
1708 1880 0 0 
1708 1962 0 0 
1709 1786 0 0 
1709 1910 0 0 
1709 1963 0 0 
1710 1793 0 0 
1710 1790 0 0 
1711 1742 0 0 
1711 1826 0 0 
1711 2061 0 0 
1712 1721 0 0 
1712 1983 0 0 
1712 2078 0 0 
1713 1806 0 0 
1713 1807 0 0 
1713 2029 0 0 
1714 1717 0 0 
1714 1860 0 0 
1714 1980 0 0 
1715 1788 0 0 
1715 1789 0 0 
1715 1976 0 0 
1715 2044 0 0 
1716 1816 0 0 
1716 1755 0 0 
1716 1974 0 0 
1716 2064 0 0 
1717 1980 0 0 
1718 1801 0 0 
1718 2045 0 0 
1718 2224 0 0 
1719 1840 0 0 
1719 1950 0 0 
1720 1813 0 0 
1720 1952 0 0 
1721 2015 0 0 
1721 2078 0 0 
1722 1749 0 0 
1722 1891 0 0 
1722 2048 0 0 
1723 1827 0 0 
1723 1984 0 0 
1723 2051 0 0 
1724 1882 0 0 
1724 1956 0 0 
1725 1850 0 0 
1725 1875 0 0 
1726 1849 0 0 
1726 1851 0 0 
1727 1836 0 0 
1727 1866 0 0 
1728 1824 0 0 
1728 1986 0 0 
1729 1847 0 0 
1729 1929 0 0 
1730 1844 0 0 
1730 1848 0 0 
1731 1814 0 0 
1731 1846 0 0 
1732 1804 0 0 
1732 2002 0 0 
1733 1805 0 0 
1733 1995 0 0 
1734 1853 0 0 
1734 1996 0 0 
1735 1886 0 0 
1735 1890 0 0 
1736 1809 0 0 
1736 1852 0 0 
1737 1841 0 0 
1737 1999 0 0 
1738 1817 0 0 
1738 1981 0 0 
1739 1793 0 0 
1739 2028 0 0 
1739 2279 0 0 
1740 1823 0 0 
1740 2023 0 0 
1741 1822 0 0 
1741 1993 0 0 
1741 2006 0 0 
1742 1868 0 0 
1742 1991 0 0 
1742 2061 0 0 
1743 1865 0 0 
1743 2008 0 0 
1743 2122 0 0 
1744 1754 0 0 
1744 2067 0 0 
1744 2083 0 0 
1745 1798 0 0 
1745 2054 0 0 
1745 2090 0 0 
1746 1888 0 0 
1746 1939 0 0 
1747 1800 0 0 
1747 1879 0 0 
1747 2012 0 0 
1747 2021 0 0 
1748 1894 0 0 
1748 1918 0 0 
1749 2048 0 0 
1750 1865 0 0 
1750 1868 0 0 
1750 1973 0 0 
1750 2065 0 0 
1751 1792 0 0 
1751 1799 0 0 
1751 2052 0 0 
1751 2188 0 0 
1752 1821 0 0 
1752 1961 0 0 
1753 1797 0 0 
1753 2066 0 0 
1753 2133 0 0 
1754 2019 0 0 
1754 2083 0 0 
1755 1803 0 0 
1755 1808 0 0 
1755 1974 0 0 
1756 1837 0 0 
1756 2024 0 0 
1757 1792 0 0 
1757 2030 0 0 
1757 2152 0 0 
1758 1884 0 0 
1758 1966 0 0 
1759 1854 0 0 
1759 1895 0 0 
1760 1820 0 0 
1760 1856 0 0 
1761 1893 0 0 
1761 1899 0 0 
1762 1839 0 0 
1762 1972 0 0 
1763 1909 0 0 
1763 2032 0 0 
1764 1815 0 0 
1764 1949 0 0 
1765 1896 0 0 
1765 1911 0 0 
1766 1912 0 0 
1766 2018 0 0 
1767 1913 0 0 
1767 2031 0 0 
1768 1904 0 0 
1768 1914 0 0 
1769 1915 0 0 
1769 2033 0 0 
1770 1863 0 0 
1770 2034 0 0 
1771 1916 0 0 
1771 2035 0 0 
1772 1828 0 0 
1772 1917 0 0 
1773 1919 0 0 
1773 2037 0 0 
1774 1920 0 0 
1774 2036 0 0 
1775 1921 0 0 
1775 2038 0 0 
1776 1922 0 0 
1776 2039 0 0 
1777 1923 0 0 
1777 2040 0 0 
1778 1835 0 0 
1778 1926 0 0 
1779 1878 0 0 
1779 2011 0 0 
1780 1877 0 0 
1780 2005 0 0 
1780 2127 0 0 
1781 1802 0 0 
1781 2007 0 0 
1781 2084 0 0 
1782 1794 0 0 
1782 1997 0 0 
1782 2112 0 0 
1783 2042 0 0 
1783 1784 0 0 
1783 2179 0 0 
1784 2046 0 0 
1784 2179 0 0 
1785 1787 0 0 
1785 2068 0 0 
1785 2185 0 0 
1786 1910 0 0 
1786 1994 0 0 
1787 2047 0 0 
1787 2185 0 0 
1788 2010 0 0 
1788 2044 0 0 
1789 1976 0 0 
1789 2049 0 0 
1790 1793 0 0 
1790 2050 0 0 
1791 1796 0 0 
1791 1825 0 0 
1791 1861 0 0 
1792 2052 0 0 
1792 2152 0 0 
1793 2050 0 0 
1793 2279 0 0 
1794 2055 0 0 
1794 2112 0 0 
1795 1796 0 0 
1795 2013 0 0 
1795 2041 0 0 
1796 1825 0 0 
1796 2013 0 0 
1797 2057 0 0 
1797 2133 0 0 
1798 2017 0 0 
1798 2090 0 0 
1799 2058 0 0 
1799 2188 0 0 
1800 1862 0 0 
1800 2021 0 0 
1801 2060 0 0 
1801 2224 0 0 
1802 1982 0 0 
1802 2084 0 0 
1803 1808 0 0 
1804 1849 0 0 
1804 2002 0 0 
1804 2087 0 0 
1804 2097 0 0 
1805 1850 0 0 
1805 1995 0 0 
1805 2104 0 0 
1805 2251 0 0 
1806 2030 0 0 
1806 2029 0 0 
1806 2155 0 0 
1806 2275 0 0 
1807 1876 0 0 
1807 2029 0 0 
1807 2141 0 0 
1807 2157 0 0 
1808 1974 0 0 
1808 2092 0 0 
1808 1936 0 0 
1809 1968 0 0 
1809 1852 0 0 
1809 2144 0 0 
1809 2162 0 0 
1810 1942 0 0 
1810 2025 0 0 
1810 2200 0 0 
1810 2247 0 0 
1811 1898 0 0 
1811 1978 0 0 
1811 2153 0 0 
1811 2196 0 0 
1812 1955 0 0 
1812 1977 0 0 
1812 2071 0 0 
1812 2209 0 0 
1813 1952 0 0 
1813 1988 0 0 
1813 2201 0 0 
1813 2213 0 0 
1814 1846 0 0 
1814 1851 0 0 
1814 2098 0 0 
1814 2183 0 0 
1815 1949 0 0 
1815 2027 0 0 
1815 2148 0 0 
1815 2175 0 0 
1816 2001 0 0 
1816 2064 0 0 
1816 2176 0 0 
1816 2271 0 0 
1817 1981 0 0 
1817 2063 0 0 
1817 2149 0 0 
1817 2311 0 0 
1818 1963 0 0 
1818 1990 0 0 
1818 2088 0 0 
1818 2134 0 0 
1819 2020 0 0 
1819 2058 0 0 
1819 2269 0 0 
1819 2304 0 0 
1820 1856 0 0 
1820 2016 0 0 
1820 2094 0 0 
1820 2299 0 0 
1821 1861 0 0 
1821 1961 0 0 
1821 2223 0 0 
1821 2356 0 0 
1822 1975 0 0 
1822 1993 0 0 
1823 1885 0 0 
1823 2023 0 0 
1823 2105 0 0 
1823 2208 0 0 
1824 1971 0 0 
1824 1986 0 0 
1824 2135 0 0 
1824 2230 0 0 
1825 1861 0 0 
1825 2013 0 0 
1825 2264 0 0 
1825 2283 0 0 
1826 1953 0 0 
1826 2061 0 0 
1826 2214 0 0 
1826 2305 0 0 
1827 2004 0 0 
1827 2051 0 0 
1828 1917 0 0 
1828 2037 0 0 
1828 2151 0 0 
1828 2187 0 0 
1829 1897 0 0 
1829 2007 0 0 
1829 2273 0 0 
1829 2318 0 0 
1830 1942 0 0 
1830 2059 0 0 
1830 2106 0 0 
1830 2308 0 0 
1831 1866 0 0 
1831 1989 0 0 
1831 2081 0 0 
1831 2123 0 0 
1832 1947 0 0 
1832 1905 0 0 
1832 2116 0 0 
1832 2202 0 0 
1833 1892 0 0 
1833 2014 0 0 
1833 2137 0 0 
1833 2203 0 0 
1834 1938 0 0 
1834 1867 0 0 
1834 2206 0 0 
1834 2263 0 0 
1835 1926 0 0 
1835 1998 0 0 
1835 2290 0 0 
1835 2408 0 0 
1836 1845 0 0 
1836 1866 0 0 
1836 2096 0 0 
1836 2177 0 0 
1837 1969 0 0 
1837 2024 0 0 
1837 2118 0 0 
1837 2229 0 0 
1838 1992 0 0 
1838 2050 0 0 
1838 2085 0 0 
1838 2292 0 0 
1839 1960 0 0 
1839 1972 0 0 
1839 2193 0 0 
1839 2222 0 0 
1840 1950 0 0 
1840 2000 0 0 
1840 2070 0 0 
1840 2210 0 0 
1841 1852 0 0 
1841 1999 0 0 
1841 2110 0 0 
1841 2211 0 0 
1842 1864 0 0 
1842 1950 0 0 
1842 2159 0 0 
1842 2227 0 0 
1843 1867 0 0 
1843 1994 0 0 
1843 2099 0 0 
1843 2125 0 0 
1844 1847 0 0 
1844 1848 0 0 
1844 2100 0 0 
1844 2340 0 0 
1845 1964 0 0 
1845 2096 0 0 
1845 2225 0 0 
1846 1848 0 0 
1846 2098 0 0 
1846 2249 0 0 
1847 1929 0 0 
1847 2100 0 0 
1847 2180 0 0 
1848 2249 0 0 
1848 2340 0 0 
1849 1851 0 0 
1849 2097 0 0 
1849 2108 0 0 
1850 1875 0 0 
1850 2104 0 0 
1850 2128 0 0 
1851 2108 0 0 
1851 2183 0 0 
1852 2110 0 0 
1852 2162 0 0 
1853 1931 0 0 
1853 1996 0 0 
1853 2107 0 0 
1853 2117 0 0 
1854 1895 0 0 
1854 1856 0 0 
1854 2140 0 0 
1854 2301 0 0 
1855 1932 0 0 
1855 1943 0 0 
1855 2184 0 0 
1855 2215 0 0 
1856 2094 0 0 
1856 2140 0 0 
1857 1930 0 0 
1857 1958 0 0 
1857 2219 0 0 
1857 2294 0 0 
1858 1929 0 0 
1858 2000 0 0 
1858 2160 0 0 
1858 2161 0 0 
1859 1939 0 0 
1859 2018 0 0 
1859 2147 0 0 
1859 2296 0 0 
1860 1957 0 0 
1860 1980 0 0 
1860 1953 0 0 
1860 2218 0 0 
1860 2214 0 0 
1861 2283 0 0 
1861 2356 0 0 
1862 2047 0 0 
1862 2021 0 0 
1862 2075 0 0 
1862 2289 0 0 
1863 1915 0 0 
1863 2034 0 0 
1863 2131 0 0 
1863 2168 0 0 
1864 1989 0 0 
1864 2227 0 0 
1864 2286 0 0 
1865 2065 0 0 
1865 2122 0 0 
1866 2123 0 0 
1866 2177 0 0 
1867 2125 0 0 
1867 2206 0 0 
1868 1973 0 0 
1868 1991 0 0 
1869 1945 0 0 
1869 2053 0 0 
1869 2145 0 0 
1869 2195 0 0 
1870 1943 0 0 
1870 1948 0 0 
1870 2115 0 0 
1870 2194 0 0 
1871 1971 0 0 
1871 2041 0 0 
1871 2130 0 0 
1871 2272 0 0 
1872 1927 0 0 
1872 1960 0 0 
1872 2182 0 0 
1872 2307 0 0 
1873 1886 0 0 
1873 2043 0 0 
1873 2139 0 0 
1873 2143 0 0 
1874 1970 0 0 
1874 1979 0 0 
1874 2101 0 0 
1874 2178 0 0 
1875 2002 0 0 
1875 2128 0 0 
1875 2212 0 0 
1876 2001 0 0 
1876 2157 0 0 
1876 2186 0 0 
1877 1879 0 0 
1877 2127 0 0 
1877 2248 0 0 
1878 2005 0 0 
1878 2011 0 0 
1878 2158 0 0 
1878 2255 0 0 
1879 2012 0 0 
1879 2248 0 0 
1880 1962 0 0 
1880 1999 0 0 
1880 2114 0 0 
1880 2312 0 0 
1881 1900 0 0 
1881 1957 0 0 
1881 2156 0 0 
1881 2221 0 0 
1882 1956 0 0 
1882 2015 0 0 
1882 2217 0 0 
1882 2306 0 0 
1883 1933 0 0 
1883 1946 0 0 
1883 2102 0 0 
1883 2181 0 0 
1884 1895 0 0 
1884 1966 0 0 
1884 2228 0 0 
1884 2391 0 0 
1885 2019 0 0 
1885 2208 0 0 
1885 2266 0 0 
1886 1890 0 0 
1886 2143 0 0 
1886 2204 0 0 
1887 1967 0 0 
1887 2017 0 0 
1887 2268 0 0 
1887 2270 0 0 
1888 1907 0 0 
1888 1939 0 0 
1888 2245 0 0 
1888 2277 0 0 
1889 1962 0 0 
1889 1941 0 0 
1889 2077 0 0 
1889 2310 0 0 
1890 1982 0 0 
1890 2204 0 0 
1890 2240 0 0 
1891 1941 0 0 
1891 2048 0 0 
1891 2178 0 0 
1891 2192 0 0 
1892 1988 0 0 
1892 2138 0 0 
1892 2203 0 0 
1893 1899 0 0 
1893 2022 0 0 
1893 2073 0 0 
1893 2154 0 0 
1894 1918 0 0 
1894 2004 0 0 
1894 2072 0 0 
1894 2171 0 0 
1895 2301 0 0 
1895 2391 0 0 
1896 1911 0 0 
1896 2026 0 0 
1896 2198 0 0 
1896 2298 0 0 
1897 1995 0 0 
1897 2150 0 0 
1897 2273 0 0 
1898 2022 0 0 
1898 2153 0 0 
1898 2265 0 0 
1899 2056 0 0 
1899 2154 0 0 
1899 2302 0 0 
1900 1965 0 0 
1900 2156 0 0 
1900 2226 0 0 
1901 1937 0 0 
1901 1951 0 0 
1901 2074 0 0 
1901 2120 0 0 
1902 1906 0 0 
1902 1907 0 0 
1902 2103 0 0 
1902 2163 0 0 
1903 1905 0 0 
1903 1906 0 0 
1903 2091 0 0 
1903 2199 0 0 
1904 1914 0 0 
1904 2033 0 0 
1904 2089 0 0 
1904 2189 0 0 
1905 2116 0 0 
1905 2199 0 0 
1906 2091 0 0 
1906 2163 0 0 
1907 2103 0 0 
1907 2277 0 0 
1908 2028 0 0 
1908 2062 0 0 
1908 2262 0 0 
1908 2317 0 0 
1909 1978 0 0 
1909 2032 0 0 
1909 2164 0 0 
1909 2190 0 0 
1910 1963 0 0 
1910 1994 0 0 
1910 2082 0 0 
1910 2111 0 0 
1911 2027 0 0 
1911 2095 0 0 
1911 2298 0 0 
1912 2018 0 0 
1912 2031 0 0 
1912 2109 0 0 
1912 2129 0 0 
1913 1914 0 0 
1913 2031 0 0 
1913 2167 0 0 
1913 2276 0 0 
1914 2167 0 0 
1914 2189 0 0 
1915 2033 0 0 
1915 2168 0 0 
1915 2244 0 0 
1916 2034 0 0 
1916 2035 0 0 
1916 2121 0 0 
1916 2169 0 0 
1917 2035 0 0 
1917 2069 0 0 
1917 2187 0 0 
1918 1930 0 0 
1918 2171 0 0 
1918 2287 0 0 
1919 2036 0 0 
1919 2037 0 0 
1919 2170 0 0 
1919 2278 0 0 
1920 2036 0 0 
1920 2038 0 0 
1920 2126 0 0 
1920 2172 0 0 
1921 2039 0 0 
1921 2038 0 0 
1921 2093 0 0 
1921 2174 0 0 
1922 2040 0 0 
1922 2039 0 0 
1922 2191 0 0 
1922 2274 0 0 
1923 1926 0 0 
1923 2040 0 0 
1923 2086 0 0 
1923 2242 0 0 
1924 1948 0 0 
1924 1937 0 0 
1924 2142 0 0 
1924 2207 0 0 
1925 1949 0 0 
1925 2032 0 0 
1925 2113 0 0 
1925 2166 0 0 
1926 2242 0 0 
1926 2408 0 0 
1927 1959 0 0 
1927 2182 0 0 
1927 2220 0 0 
1928 1981 0 0 
1928 2045 0 0 
1928 2124 0 0 
1928 2258 0 0 
1929 2160 0 0 
1929 2180 0 0 
1930 2287 0 0 
1930 2294 0 0 
1931 1972 0 0 
1931 2117 0 0 
1931 2231 0 0 
1932 1946 0 0 
1932 2184 0 0 
1932 2197 0 0 
1933 2011 0 0 
1933 2181 0 0 
1933 2205 0 0 
1934 1951 0 0 
1934 2080 0 0 
1934 2235 0 0 
1934 2260 0 0 
1935 2046 0 0 
1935 2060 0 0 
1935 2285 0 0 
1935 2309 0 0 
1936 1996 0 0 
1936 2092 0 0 
1937 2120 0 0 
1937 2142 0 0 
1938 2014 0 0 
1938 2136 0 0 
1938 2263 0 0 
1939 2245 0 0 
1939 2296 0 0 
1940 1952 0 0 
1940 2023 0 0 
1940 2216 0 0 
1940 2252 0 0 
1941 2077 0 0 
1941 2192 0 0 
1942 2106 0 0 
1942 2247 0 0 
1943 2194 0 0 
1943 2215 0 0 
1944 2054 0 0 
1944 2055 0 0 
1944 2297 0 0 
1944 2300 0 0 
1945 1986 0 0 
1945 2195 0 0 
1945 2293 0 0 
1946 2102 0 0 
1946 2197 0 0 
1947 2026 0 0 
1947 2076 0 0 
1947 2202 0 0 
1948 2115 0 0 
1948 2207 0 0 
1949 2113 0 0 
1949 2175 0 0 
1950 2159 0 0 
1950 2210 0 0 
1951 2074 0 0 
1951 2260 0 0 
1952 2213 0 0 
1952 2216 0 0 
1953 1980 0 0 
1953 2214 0 0 
1954 1969 0 0 
1954 2006 0 0 
1954 2132 0 0 
1954 2257 0 0 
1955 1984 0 0 
1955 2209 0 0 
1955 2241 0 0 
1956 2003 0 0 
1956 2217 0 0 
1956 2254 0 0 
1957 2218 0 0 
1957 2221 0 0 
1958 1967 0 0 
1958 2219 0 0 
1958 2313 0 0 
1959 2049 0 0 
1959 2220 0 0 
1959 2291 0 0 
1960 2222 0 0 
1960 2307 0 0 
1961 1979 0 0 
1961 2223 0 0 
1961 2295 0 0 
1962 2310 0 0 
1962 2312 0 0 
1963 2082 0 0 
1963 2134 0 0 
1964 1990 0 0 
1964 2079 0 0 
1964 2225 0 0 
1965 2053 0 0 
1965 2119 0 0 
1965 2226 0 0 
1966 2057 0 0 
1966 2228 0 0 
1966 2303 0 0 
1967 2268 0 0 
1967 2313 0 0 
1968 2043 0 0 
1968 2144 0 0 
1968 2173 0 0 
1969 2132 0 0 
1969 2229 0 0 
1970 2048 0 0 
1970 2178 0 0 
1971 2130 0 0 
1971 2230 0 0 
1972 2193 0 0 
1972 2231 0 0 
1973 1991 0 0 
1973 2065 0 0 
1973 2238 0 0 
1973 2246 0 0 
1974 2064 0 0 
1974 2092 0 0 
1975 1993 0 0 
1975 2008 0 0 
1975 2259 0 0 
1975 2316 0 0 
1976 2044 0 0 
1976 2049 0 0 
1976 2236 0 0 
1976 2234 0 0 
1977 2066 0 0 
1977 2071 0 0 
1977 2282 0 0 
1978 2164 0 0 
1978 2196 0 0 
1979 2101 0 0 
1979 2295 0 0 
1981 2124 0 0 
1981 2149 0 0 
1982 2084 0 0 
1982 2240 0 0 
1982 2320 0 0 
1983 2067 0 0 
1983 2078 0 0 
1983 2256 0 0 
1983 2280 0 0 
1984 2051 0 0 
1984 2241 0 0 
1984 2427 0 0 
1985 2024 0 0 
1985 2059 0 0 
1985 2253 0 0 
1985 2315 0 0 
1986 2135 0 0 
1986 2293 0 0 
1987 2003 0 0 
1987 2042 0 0 
1987 2250 0 0 
1987 2284 0 0 
1988 2138 0 0 
1988 2201 0 0 
1989 2081 0 0 
1989 2286 0 0 
1990 2079 0 0 
1990 2088 0 0 
1991 2061 0 0 
1991 2246 0 0 
1991 2455 0 0 
1992 2068 0 0 
1992 2085 0 0 
1992 2243 0 0 
1993 2006 0 0 
1993 2316 0 0 
1993 2338 0 0 
1994 2099 0 0 
1994 2111 0 0 
1995 2150 0 0 
1995 2251 0 0 
1996 2107 0 0 
1996 2092 0 0 
1997 2025 0 0 
1997 2112 0 0 
1997 2165 0 0 
1997 2261 0 0 
1998 2062 0 0 
1998 2290 0 0 
1998 2336 0 0 
1999 2114 0 0 
1999 2211 0 0 
2000 2070 0 0 
2000 2161 0 0 
2001 2176 0 0 
2001 2186 0 0 
2002 2087 0 0 
2002 2212 0 0 
2003 2250 0 0 
2003 2254 0 0 
2004 2051 0 0 
2004 2072 0 0 
2004 2281 0 0 
2005 2127 0 0 
2005 2255 0 0 
2005 2446 0 0 
2006 2257 0 0 
2006 2338 0 0 
2007 2084 0 0 
2007 2318 0 0 
2007 2378 0 0 
2008 2122 0 0 
2008 2259 0 0 
2008 2358 0 0 
2009 2010 0 0 
2009 2080 0 0 
2009 2234 0 0 
2009 2044 0 0 
2010 2044 0 0 
2011 2158 0 0 
2011 2205 0 0 
2012 2021 0 0 
2012 2237 0 0 
2012 2248 0 0 
2012 2314 0 0 
2013 2041 0 0 
2013 2264 0 0 
2013 2457 0 0 
2014 2136 0 0 
2014 2137 0 0 
2015 2078 0 0 
2015 2306 0 0 
2015 2410 0 0 
2016 2146 0 0 
2016 2233 0 0 
2016 2299 0 0 
2017 2090 0 0 
2017 2270 0 0 
2017 2403 0 0 
2018 2129 0 0 
2018 2147 0 0 
