+------------------------------ CFD LOVES C++ ---------------------------+
|--------------------DISCONTINUOS GALERKIN METHOD SOLVER-----------------|
|                                  Author                                |
|   Nam Ha Tran.                                                         |
|   Ver 1.00                                                             |
+------------------------------------------------------------------------+
|   This program uses Discontinous Galerkin method to solve 2D problems  |
|   on structural and unstructural mesh.                                 |
+------------------------------------------------------------------------+
	Program ran at (d-m-y_h-m-s) 09-04-2019_14-56-10

	normalVector array
-7.49813e-05 1 
0.866125 0.499827 
-0.866061 0.499939 
0.0001 1 
0 1 
0.86629 0.499542 
-0.866055 0.49995 
0.00025 1 
0.00020003 1 
0.866252 0.499607 
-0.865911 0.500198 
0.000174991 1 
0.0002 1 
0.866093 0.499883 
-0.865775 0.500434 
-2.5e-05 1 
2.50006e-05 1 
0.865993 0.500056 
-0.865814 0.500367 
-5.00012e-05 1 
-0.000100005 1 
0.865962 0.500109 
-0.865939 0.500149 
-0.000174991 1 
-0.00015 1 
0.865935 0.500157 
-0.866019 0.500011 
-0.000499912 1 
-0.000274972 1 
0.865991 0.500059 
-0.866098 0.499874 
-0.000724945 1 
-0.000549945 1 
0.866332 0.499469 
-0.866337 0.49946 
-0.000200065 1 
-0.000350061 1 
0.86695 0.498395 
-0.866676 0.498871 
0.000951427 1 
0.000425276 1 
0.86712 0.498099 
-0.866664 0.498893 
0.00659072 0.999978 
0.0030103 0.999995 
0.867882 0.49677 
-0.867892 0.496754 
-0.00714053 0.999975 
0.00719279 0.999974 
0.859784 0.510658 
-0.87102 0.491247 
0.0503513 0.998732 
-0.027011 0.999635 
0.861627 0.507543 
-0.8388 0.54444 
-0.999634 -0.0270707 
-0.5785 0.815682 
-0.414807 -0.90991 
-0.99939 0.0349131 
-0.999987 0.00517616 
-0.493812 0.869569 
-0.537164 -0.843478 
-0.999991 -0.00412684 
-0.999953 -0.00966631 
-0.48674 0.873547 
-0.489505 -0.872001 
-0.99999 0.00438454 
-0.999996 0.00271049 
-0.496271 -0.868168 
-0.49159 0.870827 
-1 0.000812175 
-0.999995 0.00315888 
-0.497257 0.867603 
-0.498907 -0.866656 
-1 -0.000284922 
-1 0.000124966 
-0.498578 0.866845 
-0.498419 -0.866936 
-1 -5.49863e-05 
-1 -6.74916e-05 
-0.497516 0.867455 
-0.498764 -0.866738 
-1 0.000845126 
-1 0.000217446 
-0.49719 0.867642 
-0.499908 -0.866078 
-0.999992 0.00391269 
-0.999999 0.00158662 
-0.49545 0.868637 
-0.500879 -0.865518 
-0.99997 0.00769189 
-0.999972 0.00747408 
-0.497063 0.867715 
-0.497572 -0.867423 
-0.999614 -0.0277755 
-0.999976 -0.00686364 
-0.531485 0.847068 
-0.494087 -0.869412 
-0.998757 0.0498515 
0.250841 -0.968028 
0.836626 -0.547775 
-0.858458 -0.512885 
0.863692 -0.50402 
-0.869608 -0.493743 
-0.871008 -0.491268 
0.870076 -0.492917 
-0.876032 -0.482252 
0.86512 -0.501565 
-0.887579 -0.460655 
0.86848 -0.495725 
-0.849206 -0.528062 
0.917812 -0.397016 
0.0160757 -0.999871 
0.889439 0.457054 
0.60161 0.79879 
0.585174 -0.810908 
0.285933 -0.95825 
0.894303 -0.447462 
0.801193 0.598406 
0.869253 -0.494367 
-0.851193 -0.524853 
-0.863689 -0.504025 
0.86682 -0.498622 
0.866097 -0.499875 
-0.865621 -0.5007 
0.866156 -0.499773 
-0.866102 -0.499867 
0.866042 -0.499971 
-0.866138 -0.499805 
0.865996 -0.500051 
-0.865898 -0.50022 
0.865902 -0.500213 
-0.865863 -0.500282 
0.865933 -0.500159 
-0.865698 -0.500567 
0.866223 -0.499658 
-0.865742 -0.500491 
0.866354 -0.49943 
-0.865815 -0.500364 
0.866335 -0.499463 
-0.865928 -0.500169 
0.866202 -0.499694 
-0.865878 -0.500256 
0.866271 -0.499575 
-0.865992 -0.500058 
0.866138 -0.499805 
-0.866175 -0.49974 
0.866096 -0.499878 
-0.866005 -0.500036 
0.865944 -0.500141 
-0.865963 -0.500108 
0.86619 -0.499715 
-0.865963 -0.500108 
0.866252 -0.499607 
-0.866107 -0.499859 
0.866146 -0.499791 
-0.86603 -0.499993 
0.865963 -0.500108 
-0.865905 -0.500209 
0.866044 -0.499968 
-0.865969 -0.500098 
0.866107 -0.499859 
-0.866063 -0.499935 
0.866165 -0.499759 
-0.866119 -0.499838 
0.866625 -0.49896 
-0.865961 -0.500112 
0.868823 -0.495123 
-0.865726 -0.500519 
0.873853 -0.486189 
-0.863906 -0.503653 
0.883913 -0.467652 
-0.857401 -0.514649 
0.897227 -0.441569 
-0.84302 -0.537883 
0.910857 -0.412723 
-0.837091 -0.547064 
0.00808235 -0.999967 
0.88898 0.457945 
0.516053 0.856557 
0.598003 -0.801494 
0.503047 0.864259 
0.504162 -0.863609 
0.491735 0.870745 
0.495701 -0.868494 
0.495039 0.868871 
0.498238 -0.86704 
0.49222 0.870471 
0.501398 -0.865217 
0.482053 0.876142 
0.498745 -0.866749 
0.468365 0.883535 
0.507649 -0.861564 
0.428576 0.903506 
0.539978 -0.841679 
0.999475 0.0324059 
-0.462466 0.886637 
-0.867486 0.497462 
0.788607 0.614898 
-0.861772 0.507295 
0.86299 0.505221 
-0.866671 0.498881 
0.864622 0.502423 
-0.867178 0.497999 
0.865322 0.501216 
-0.867184 0.497988 
0.865857 0.500291 
-0.866589 0.499022 
0.865959 0.500115 
-0.866027 0.499997 
0.865674 0.500609 
-0.866025 0.5 
0.865829 0.500339 
-0.866246 0.499618 
0.866063 0.499935 
-0.866159 0.499769 
0.866023 0.500004 
-0.866 0.500043 
0.865917 0.500188 
-0.865998 0.500047 
0.866007 0.500033 
-0.866181 0.49973 
0.86624 0.499629 
-0.866184 0.499726 
0.866061 0.499939 
-0.866059 0.499943 
0.865936 0.500155 
-0.865982 0.500076 
0.86595 0.50013 
-0.866146 0.499791 
0.866 0.500043 
-0.866115 0.499845 
0.86593 0.500166 
-0.866121 0.499834 
0.865892 0.500231 
-0.866057 0.499946 
0.866013 0.500022 
-0.866088 0.499892 
0.866057 0.499946 
-0.866036 0.499982 
0.866075 0.499914 
-0.866073 0.499917 
0.866258 0.499596 
-0.866051 0.499956 
0.866296 0.499531 
-0.86587 0.500269 
0.86619 0.499715 
-0.865824 0.500348 
0.866035 0.499983 
-0.865922 0.500178 
0.865981 0.500078 
-0.866016 0.500017 
0.865959 0.500114 
-0.86606 0.49994 
0.865954 0.500124 
-0.866188 0.499719 
0.866114 0.499847 
-0.866509 0.499162 
0.866685 0.498855 
-0.866649 0.498919 
0.867133 0.498077 
-0.866914 0.498458 
0.867502 0.497433 
-0.869367 0.494167 
0.866771 0.498706 
-0.870863 0.491526 
0.846272 0.532751 
-0.967662 -0.25225 
-0.548 -0.836478 
-0.511761 0.859128 
-0.502968 -0.864305 
-0.490998 0.871161 
-0.490973 -0.871175 
-0.487484 0.873132 
-0.498916 -0.86665 
-0.495166 0.868798 
-0.498538 -0.866868 
-0.498444 0.866922 
-0.498517 -0.86688 
-0.498374 0.866962 
-0.499231 -0.866469 
-0.497439 0.867499 
-0.500687 -0.865628 
-0.496548 0.86801 
-0.499925 -0.866069 
-0.494577 0.869134 
-0.49471 -0.869058 
-0.509123 0.860694 
-0.54549 -0.838117 
-0.506705 0.86212 
-0.990436 0.137976 
-0.99955 0.0299814 
-0.610991 -0.791637 
-0.388527 0.921437 
0.0233531 -0.999727 
0.00621162 -0.999981 
0.878271 -0.478163 
-0.869367 -0.494167 
0.00754593 -0.999972 
0.0101782 -0.999948 
