+------------------------------ CFD LOVES C++ ---------------------------+
|--------------------DISCONTINUOS GALERKIN METHOD SOLVER-----------------|
|                                  Author                                |
|   Nam Ha Tran.                                                         |
|   Ver 1.00                                                             |
+------------------------------------------------------------------------+
|   This program uses Discontinous Galerkin method to solve 2D problems  |
|   on structural and unstructural mesh.                                 |
+------------------------------------------------------------------------+
	Program ran at (d-m-y_h-m-s) 12-04-2019_00-01-29

	normalVector array
-3.99952e-05 -1 
-0.865997 -0.500049 
0.866029 -0.499994 
0 -1 
0 -1 
-0.866029 -0.499994 
0.866019 -0.500011 
0 -1 
-4e-05 -1 
-0.866029 -0.499994 
0.866019 -0.500011 
0 -1 
0 -1 
-0.866019 -0.500011 
0.866019 -0.500011 
0 -1 
0 -1 
-0.866019 -0.500011 
0.866019 -0.500011 
4e-05 -1 
0 -1 
-0.866029 -0.499994 
0.866029 -0.499994 
0 -1 
0 -1 
-0.866019 -0.500011 
0.866019 -0.500011 
0 -1 
0 -1 
-0.866029 -0.499994 
0.866029 -0.499994 
0 -1 
0 -1 
-0.866029 -0.499994 
0.866039 -0.499976 
0 -1 
0 -1 
-0.866039 -0.499976 
0.866039 -0.499976 
0 -1 
0 -1 
-0.866039 -0.499976 
0.866039 -0.499976 
0 -1 
0 -1 
-0.866039 -0.499976 
0.866039 -0.499976 
0 -1 
0 -1 
-0.866039 -0.499976 
0.866039 -0.499976 
0 -1 
0 -1 
-0.866029 -0.499994 
0.866039 -0.499976 
0 -1 
0 -1 
-0.866029 -0.499994 
0.866029 -0.499994 
0 -1 
0 -1 
-0.866029 -0.499994 
0.866029 -0.499994 
0 -1 
0 -1 
-0.866029 -0.499994 
0.866029 -0.499994 
0 -1 
0 -1 
-0.866029 -0.499994 
0.866019 -0.500011 
0 -1 
0 -1 
-0.866019 -0.500011 
0.866019 -0.500011 
0 -1 
0 -1 
-0.866019 -0.500011 
0.866019 -0.500011 
0 -1 
0 -1 
-0.866019 -0.500011 
0.866019 -0.500011 
0 -1 
0 -1 
-0.866029 -0.499994 
0.866029 -0.499994 
0 -1 
0 -1 
-0.866029 -0.499994 
0.866029 -0.499994 
0 -1 
0 -1 
-0.866039 -0.499976 
0.866039 -0.499976 
0 -1 
0 -1 
-0.866039 -0.499976 
0.866039 -0.499976 
0 -1 
0 -1 
-0.866039 -0.499976 
0.866029 -0.499994 
0 -1 
0 -1 
-0.866029 -0.499994 
0.866029 -0.499994 
0 -1 
0 -1 
-0.866029 -0.499994 
0.866029 -0.499994 
0 -1 
0 -1 
-0.866029 -0.499994 
0.866029 -0.499994 
0 -1 
0 -1 
-0.866029 -0.499994 
0.866029 -0.499994 
0 -1 
0 -1 
-0.866029 -0.499994 
0.866019 -0.500011 
0 -1 
0 -1 
-0.866019 -0.500011 
0.866019 -0.500011 
0 -1 
0 -1 
-0.866019 -0.500011 
0.866019 -0.500011 
0 -1 
0 -1 
-0.866029 -0.499994 
0.866029 -0.499994 
4e-05 -1 
4e-05 -1 
-0.866029 -0.499994 
0.866039 -0.499976 
0.00016 -1 
4e-05 -1 
-0.866049 -0.499959 
0.865916 -0.50019 
0.000239904 -1 
8e-05 -1 
-0.866282 -0.499555 
0.865996 -0.500051 
0.00028 -1 
0.00016 -1 
-0.866362 -0.499417 
0.866116 -0.499844 
0.00020008 -1 
0.00016 -1 
-0.866491 -0.499192 
0.866235 -0.499636 
-0.000320513 -1 
-4.0016e-05 -1 
-0.866671 -0.498881 
0.866813 -0.498633 
-0.00136491 -0.999999 
-0.000881763 -1 
-0.866232 -0.499642 
0.868613 -0.495491 
-0.000201369 -1 
-0.00108434 -0.999999 
-0.862651 -0.5058 
0.872839 -0.488008 
0.00412618 -0.999991 
0.00149193 -0.999999 
-0.858011 -0.513632 
0.883107 -0.469172 
0.0185455 -0.999828 
0.00793819 -0.999968 
-0.850159 -0.526526 
0.896271 -0.443506 
0.0589183 -0.998263 
0.895302 -0.445459 
0.0225938 -0.999745 
-0.868528 -0.495641 
0.896165 0.44372 
0.884987 -0.465616 
0.995503 0.0947286 
0.224596 0.974452 
0.999958 0.00920292 
0.9999 0.0141337 
0.540866 -0.841109 
-0.484128 -0.874997 
0.999992 0.0039923 
0.999999 -0.00159166 
0.507119 0.861876 
0.509646 -0.860384 
0.999992 0.00399981 
0.999992 0.00400285 
0.499644 0.866231 
0.503685 -0.863887 
1 0.00080032 
0.999998 0.00200128 
0.498156 0.867088 
0.500838 -0.865541 
1 -0.000399968 
1 0.000400032 
0.500098 -0.865969 
0.498659 0.866798 
1 -0.00039992 
1 -0 
0.499941 -0.866059 
0.499628 0.86624 
1 -0 
1 -0 
0.499965 -0.866046 
0.499868 0.866102 
1 0.000399968 
1 -0 
0.499748 -0.866171 
0.500025 0.866011 
1 -0 
1 -0 
0.498922 -0.866647 
0.499289 0.866436 
1 -0.000802504 
1 -0.000801153 
0.498936 -0.866639 
0.497079 0.867705 
0.999999 -0.00161095 
0.999999 -0.00160649 
0.502476 -0.864591 
0.490518 0.871431 
0.999996 0.00283022 
1 -0.000403177 
0.511685 -0.859173 
0.475124 0.879919 
0.999808 0.0195745 
0.999967 0.00810149 
0.52637 -0.850256 
0.44676 0.894654 
0.998185 0.0602244 
0.445648 0.895208 
0.999714 0.0239136 
0.495118 -0.868826 
-0.443182 0.896431 
0.465152 0.885231 
-0.095144 0.995464 
-0.974921 0.222552 
-0.0115192 0.999934 
-0.0155008 0.99988 
0.838844 0.544373 
-0.876774 0.480903 
-0.00463254 0.999989 
-0.00127388 0.999999 
-0.865125 0.501557 
