+------------------------------ CFD LOVES C++ ---------------------------+
|--------------------DISCONTINUOS GALERKIN METHOD SOLVER-----------------|
|                                  Author                                |
|   Nam Ha Tran.                                                         |
|   Ver 1.01                                                             |
+------------------------------------------------------------------------+
|   This program uses Discontinous Galerkin method to solve 2D problems  |
|   on structural and unstructural mesh.                                 |
+------------------------------------------------------------------------+
	Program ran at (d-m-y_h-m-s) 25-05-2019_17-24-47

	normalVector array
0.693285 -0.720664 
-0.227856 -0.973695 
0.981651 0.190685 
0.651615 -0.75855 
0.687497 -0.726188 
-0.276646 -0.960972 
0.989697 0.143179 
0.611648 -0.79113 
0.633992 -0.77334 
-0.352319 -0.93588 
0.991691 0.128641 
0.574488 -0.818513 
0.995144 0.0984248 
-0.353962 -0.93526 
0.552565 -0.83347 
0.557819 -0.829963 
-0.418178 -0.908365 
0.999792 0.0204148 
0.517747 -0.855534 
0.504867 -0.863197 
0.998534 -0.0541197 
-0.460333 -0.887746 
0.430987 -0.902358 
0.488833 -0.872377 
-0.519603 -0.854408 
0.992733 -0.120341 
0.371116 -0.928586 
0.387633 -0.921814 
-0.615962 -0.787776 
0.981901 -0.189397 
0.360545 -0.932742 
0.34295 -0.939353 
0.971273 -0.237966 
-0.63323 -0.773964 
0.276491 -0.961016 
0.315416 -0.948954 
-0.640877 -0.767644 
0.967145 -0.254224 
0.247036 -0.969006 
0.207878 -0.978155 
0.955673 -0.294429 
-0.700636 -0.713519 
0.147641 -0.989041 
0.178172 -0.983999 
-0.73519 -0.677861 
0.945654 -0.325175 
0.134432 -0.990923 
0.124132 -0.992266 
-0.744806 -0.667282 
0.943844 -0.33039 
0.158907 -0.987294 
-0.663945 -0.747781 
-0.241074 -0.970507 
-0.997926 0.0643708 
0.0340249 -0.999421 
-0.833331 -0.552775 
-0.894101 0.447865 
-0.0322894 -0.999479 
-0.108691 -0.994076 
0.798596 -0.601868 
-0.867186 -0.497985 
-0.212815 -0.977092 
-0.148221 -0.988954 
0.702379 -0.711803 
-0.926345 -0.376677 
-0.262245 -0.965001 
-0.314023 -0.949415 
0.663004 -0.748615 
-0.998646 -0.052023 
-0.0986611 -0.995121 
-0.200402 -0.979714 
0.757447 -0.652897 
-0.953534 -0.301284 
0.0150341 -0.999887 
-0.0452175 -0.998977 
-0.892921 -0.450213 
0.815279 -0.579069 
0.00186406 -0.999998 
-0.00762816 -0.999971 
-0.865897 -0.500223 
0.80461 -0.593804 
-0.00587515 -0.999983 
-0.834799 -0.550555 
-0.00112979 -0.999999 
0.839108 -0.543964 
0.0151431 -0.999885 
-0.821646 -0.569998 
0.144474 -0.989509 
0.910003 -0.414601 
-0.0192216 -0.999815 
-0.851383 -0.524544 
0.0657094 -0.997839 
0.872214 -0.489125 
0.114577 -0.993414 
-0.281328 -0.959612 
-0.691043 -0.722813 
0.995441 -0.0953765 
-0.233205 0.972428 
0.786473 0.617625 
0.962606 -0.270905 
-0.352305 0.935885 
-0.300976 0.953632 
-0.995488 0.0948864 
0.681398 0.731913 
-0.509144 0.860682 
-0.425521 0.904948 
-0.999504 -0.0315007 
0.570485 0.821308 
-0.615756 0.787937 
-0.573589 0.819143 
0.450387 0.892833 
-0.983125 -0.182936 
-0.707124 0.70709 
-0.660388 0.750925 
0.326895 0.945061 
-0.963564 -0.267479 
-0.785626 0.618702 
-0.750111 0.661311 
0.211516 0.977375 
-0.928855 -0.370443 
-0.83897 0.544178 
-0.814883 0.579625 
0.119074 0.992885 
-0.886176 -0.46335 
-0.878096 0.478485 
-0.85948 0.51117 
0.0373515 0.999302 
-0.845231 -0.5344 
-0.909227 0.416301 
-0.893822 0.448422 
-0.0357126 0.999362 
-0.806669 -0.591004 
-0.934055 0.357129 
-0.921753 0.387777 
-0.101452 0.99484 
-0.768942 -0.639318 
-0.953303 0.302016 
-0.943921 0.330171 
-0.16309 0.986611 
-0.729957 -0.683494 
-0.968348 0.249603 
-0.961236 0.275728 
-0.223793 0.974637 
-0.692682 -0.721243 
-0.980508 0.196479 
-0.975081 0.221851 
-0.281025 0.9597 
-0.653335 -0.757069 
-0.990015 0.140962 
-0.985627 0.168934 
-0.337045 0.941489 
-0.613295 -0.789854 
-0.99885 0.0479545 
-0.994784 0.102003 
-0.396873 0.917874 
-0.570515 -0.821287 
-0.981099 0.193508 
-0.996551 0.0829814 
-0.224213 0.97454 
-0.68221 -0.731156 
0.554207 0.832379 
0.467735 -0.883869 
0.479929 -0.877307 
0.550713 0.834694 
0.491603 -0.870819 
0.509367 0.86055 
0.489877 -0.871791 
0.508736 0.860922 
0.490757 -0.871296 
0.505417 0.862875 
0.496336 -0.868131 
0.493906 0.869515 
0.488267 -0.872694 
0.505801 0.86265 
0.502867 -0.864364 
0.491193 0.871051 
0.494363 -0.869256 
0.495643 0.868526 
0.497057 -0.867718 
0.504085 0.863654 
0.498317 -0.866995 
0.508823 0.860871 
0.511182 -0.859472 
0.504394 0.863473 
0.505198 -0.863004 
0.495079 0.868848 
0.508736 -0.860923 
0.507915 0.861407 
0.506855 -0.862031 
0.486248 0.873821 
0.510524 -0.859864 
0.499275 0.866443 
0.509429 -0.860513 
0.500828 0.865547 
0.498907 -0.866656 
0.492227 0.870467 
0.483581 -0.875299 
0.495266 0.868741 
0.490778 -0.871285 
0.507471 0.861669 
0.492061 -0.870561 
0.49964 0.866233 
0.492876 -0.8701 
0.487964 0.872864 
0.494724 -0.86905 
0.500801 0.865562 
0.510058 -0.86014 
0.48202 0.87616 
0.578895 -0.815402 
0.354977 0.934875 
0.61791 -0.786249 
0.223773 0.974641 
0.323717 0.946154 
0.684268 -0.729231 
0.522737 0.852494 
-0.577578 0.816336 
0.559689 0.828703 
0.439468 -0.898258 
0.601978 0.798512 
0.411889 -0.911234 
-0.286215 0.958165 
0.331892 -0.943317 
0.603865 0.797087 
0.315069 -0.949069 
0.652438 0.757842 
0.687653 0.726039 
0.301685 -0.953408 
0.724083 0.689713 
0.280553 -0.959838 
0.776218 0.630464 
0.224269 -0.974527 
0.208904 -0.977936 
0.791242 0.611504 
0.148578 -0.988901 
0.789912 0.61322 
0.954872 0.297019 
0.389215 -0.921147 
-0.38851 -0.921444 
0.932371 0.361504 
-0.0907634 -0.995872 
0.940721 0.339182 
0.10045 0.994942 
-0.175207 -0.984532 
0.957178 0.289501 
0.981614 0.190879 
-0.274927 -0.961465 
0.99312 0.1171 
-0.307724 -0.951476 
0.999365 0.0356417 
-0.413617 -0.910451 
0.999741 -0.0227578 
-0.434446 -0.900698 
0.99882 -0.0485588 
-0.476358 -0.879251 
0.981818 -0.189823 
-0.598566 -0.801074 
-0.632835 -0.774287 
0.977223 -0.212217 
0.974001 -0.226544 
-0.61594 -0.787793 
0.957376 -0.288844 
-0.672487 -0.740109 
0.951421 -0.307894 
-0.706817 -0.707396 
0.942994 -0.332811 
-0.745699 -0.666283 
0.955997 -0.293376 
-0.728241 -0.685322 
0.87403 -0.485873 
-0.820401 -0.571789 
-0.905211 -0.424962 
0.730219 -0.683213 
-0.962007 -0.273024 
0.632074 -0.774908 
-0.930959 -0.365123 
0.849762 -0.527167 
0.79291 -0.609339 
-0.912777 -0.408457 
-0.879679 -0.475568 
0.811536 -0.584302 
0.819814 -0.57263 
-0.857965 -0.513708 
0.878829 -0.477137 
-0.832195 -0.554483 
0.815859 -0.578252 
-0.18621 -0.98251 
-0.920092 -0.391702 
0.943703 -0.330793 
-0.77586 -0.630905 
0.710935 0.703258 
-0.987846 0.155435 
0.647904 0.761722 
-0.999126 0.0417905 
-0.991426 -0.130666 
0.507959 0.861381 
-0.974586 -0.224015 
0.391006 0.920388 
-0.948148 -0.31783 
0.264871 0.964284 
-0.907512 -0.420025 
0.163178 0.986597 
-0.865231 -0.501373 
0.0770808 0.997025 
-0.825776 -0.563998 
0.000526298 1 
-0.787996 -0.615681 
-0.0703562 0.997522 
-0.74948 -0.662027 
-0.133601 0.991035 
-0.711077 -0.703114 
-0.193331 0.981134 
-0.673334 -0.739338 
-0.253379 0.967367 
-0.633105 -0.774066 
-0.308799 0.951127 
-0.592242 -0.80576 
-0.365081 0.930976 
-0.556696 -0.830716 
-0.417702 0.908584 
-0.135111 0.99083 
0.999356 -0.0358754 
0.999946 0.0104066 
0.464363 -0.885645 
-0.564314 -0.82556 
0.989748 -0.142828 
0.982582 -0.185828 
0.663156 0.748481 
0.271631 -0.962401 
0.999494 0.0318151 
0.999906 0.0136949 
0.505093 0.863065 
0.467088 -0.884211 
0.999988 -0.00487224 
0.999716 0.0238198 
0.491654 0.870791 
0.492897 -0.870088 
0.999916 0.0129335 
1 -0.000722953 
0.505304 0.862941 
0.499767 -0.86616 
0.999993 0.00385827 
0.999996 0.00274258 
0.505875 0.862607 
0.517978 -0.855394 
0.999939 -0.011051 
0.999964 0.00843569 
0.503079 0.86424 
0.495415 -0.868657 
0.999922 -0.0125206 
0.999941 0.0108869 
0.497283 0.867588 
0.50527 -0.862961 
0.999996 0.00275885 
0.999996 -0.00272679 
0.499652 0.866226 
0.498877 -0.866673 
0.999962 -0.00875074 
0.999909 0.0134541 
0.496025 -0.868308 
0.505793 0.862655 
0.999959 -0.0090128 
0.999957 0.00928912 
0.504606 -0.86335 
0.501707 0.865037 
0.999913 -0.0132117 
0.999977 -0.00684204 
0.505512 -0.86282 
0.511527 0.859267 
0.999978 0.00665951 
0.999969 -0.00789791 
0.489411 -0.872053 
0.494453 0.869204 
0.999973 0.00732735 
0.99997 0.00778247 
0.499212 -0.86648 
0.515073 0.857146 
0.999897 0.0143424 
0.999961 -0.00885185 
0.500197 -0.865911 
0.504613 0.863346 
0.999989 0.00472098 
0.999945 -0.0105286 
0.508637 -0.860981 
0.491473 0.870893 
1 0.000778463 
1 0.000686459 
0.504484 -0.863421 
0.490594 0.871388 
0.999967 -0.00807227 
0.999936 0.0113468 
0.514683 -0.85738 
0.494302 0.86929 
0.999998 0.00178711 
1 0.000563083 
0.499357 -0.866396 
0.493703 0.869631 
0.999982 0.00596877 
0.999923 -0.0124149 
0.501955 -0.864894 
0.50571 0.862704 
0.999997 0.00249181 
0.999883 0.0152724 
0.493882 -0.869529 
0.502926 0.86433 
0.999999 -0.00143811 
0.999998 -0.00206203 
0.520535 -0.85384 
-0.49439 -0.86924 
0.999954 -0.0096316 
1 -0.000883471 
0.499315 -0.866421 
0.500358 0.865819 
0.999964 0.00851737 
0.999872 0.0159715 
0.481432 0.876483 
0.506746 -0.862095 
0.964863 0.262755 
0.998526 0.0542666 
0.5282 -0.84912 
-0.360456 -0.932776 
0.858071 0.513531 
0.878673 0.477425 
0.0145895 0.999894 
0.902655 -0.430365 
0.878572 0.47761 
0.892481 0.451084 
-0.0600609 0.998195 
-0.797196 0.603721 
0.982769 -0.184836 
0.97071 -0.240253 
0.705116 0.709092 
0.305338 -0.952244 
0.994298 0.106636 
0.999376 0.0353127 
0.408494 -0.912761 
0.556797 0.830649 
0.999054 -0.0434828 
1 -0.000902942 
0.39845 -0.91719 
0.597657 0.801752 
0.99756 -0.0698121 
0.994959 -0.100286 
